episode,total_reward,length,termination_reason,final_element_count,final_resource_usage,refine_count,coarsen_count,no_change_count,refine_pct,coarsen_pct,no_change_pct,refinement_mode,refinement_level,refinement_probability,initial_elements,initial_resource_usage,element_growth_ratio
249,835.0180212454412,200,Maximum episode steps reached,0,0,57,143,0,0.285,0.715,0.0,,,,,,
250,905.7776857499902,200,Maximum episode steps reached,0,0,55,142,3,0.275,0.71,0.015,,,,,,
251,850.9005222598267,200,Maximum episode steps reached,0,0,58,142,0,0.29,0.71,0.0,,,,,,
252,1054.298393937941,200,Maximum episode steps reached,0,0,61,137,2,0.305,0.685,0.01,,,,,,
253,613.5960575200213,200,Maximum episode steps reached,0,0,49,150,1,0.245,0.75,0.005,,,,,,
254,376.7109182125437,200,Maximum episode steps reached,0,0,43,155,2,0.215,0.775,0.01,,,,,,
255,486.7347791122309,200,Maximum episode steps reached,0,0,47,151,2,0.235,0.755,0.01,,,,,,
256,921.2429366794997,200,Maximum episode steps reached,0,0,58,140,2,0.29,0.7,0.01,,,,,,
257,626.6761865273044,200,Maximum episode steps reached,0,0,55,144,1,0.275,0.72,0.005,,,,,,
258,751.9489879751513,200,Maximum episode steps reached,0,0,61,139,0,0.305,0.695,0.0,,,,,,
259,701.1372121193642,200,Maximum episode steps reached,0,0,49,151,0,0.245,0.755,0.0,,,,,,
260,916.1517379715733,200,Maximum episode steps reached,0,0,56,142,2,0.28,0.71,0.01,,,,,,
261,935.1566007650872,200,Maximum episode steps reached,0,0,51,149,0,0.255,0.745,0.0,,,,,,
